,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
5281,Shot Chart Detail,0022400883,136,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,2,12,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,25,1,0,20250304,ORL,TOR,2024-25
5282,Shot Chart Detail,0022400883,150,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,1,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-121,242,1,0,20250304,ORL,TOR,2024-25
5283,Shot Chart Detail,0022400883,155,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,0,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-1,1,1,20250304,ORL,TOR,2024-25
5284,Shot Chart Detail,0022400883,165,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,0,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,266,1,0,20250304,ORL,TOR,2024-25
5285,Shot Chart Detail,0022400883,168,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,0,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20250304,ORL,TOR,2024-25
5286,Shot Chart Detail,0022400883,183,1631197,Jared Rhoden,1610612761,Toronto Raptors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,227,1,0,20250304,ORL,TOR,2024-25
5287,Shot Chart Detail,0022400883,189,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,11,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,14,1,0,20250304,ORL,TOR,2024-25
5288,Shot Chart Detail,0022400883,205,1630193,Immanuel Quickley,1610612761,Toronto Raptors,2,10,53,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,42,1,0,20250304,ORL,TOR,2024-25
5289,Shot Chart Detail,0022400883,208,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,10,27,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,32,79,1,0,20250304,ORL,TOR,2024-25
5290,Shot Chart Detail,0022400883,212,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,10,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-11,79,1,0,20250304,ORL,TOR,2024-25
5291,Shot Chart Detail,0022400883,221,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,201,1,0,20250304,ORL,TOR,2024-25
5292,Shot Chart Detail,0022400883,228,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20250304,ORL,TOR,2024-25
5293,Shot Chart Detail,0022400883,236,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,8,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,36,1,1,20250304,ORL,TOR,2024-25
5294,Shot Chart Detail,0022400883,249,1629628,RJ Barrett,1610612761,Toronto Raptors,2,7,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,52,1,1,20250304,ORL,TOR,2024-25
5295,Shot Chart Detail,0022400883,256,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,7,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-229,96,1,1,20250304,ORL,TOR,2024-25
5296,Shot Chart Detail,0022400883,260,1629628,RJ Barrett,1610612761,Toronto Raptors,2,6,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,26,1,1,20250304,ORL,TOR,2024-25
5297,Shot Chart Detail,0022400883,265,1629628,RJ Barrett,1610612761,Toronto Raptors,2,5,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,37,1,0,20250304,ORL,TOR,2024-25
5298,Shot Chart Detail,0022400883,271,1642347,Jamal Shead,1610612761,Toronto Raptors,2,5,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,15,1,1,20250304,ORL,TOR,2024-25
5299,Shot Chart Detail,0022400883,286,1629628,RJ Barrett,1610612761,Toronto Raptors,2,4,44,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,204,1,1,20250304,ORL,TOR,2024-25
5300,Shot Chart Detail,0022400883,291,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,4,12,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,30,1,0,20250304,ORL,TOR,2024-25
5301,Shot Chart Detail,0022400883,303,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,3,39,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,83,1,0,20250304,ORL,TOR,2024-25
5302,Shot Chart Detail,0022400883,305,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,3,36,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20250304,ORL,TOR,2024-25
5303,Shot Chart Detail,0022400883,308,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,3,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-33,269,1,1,20250304,ORL,TOR,2024-25
5304,Shot Chart Detail,0022400883,319,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,247,1,0,20250304,ORL,TOR,2024-25
5305,Shot Chart Detail,0022400883,334,1629628,RJ Barrett,1610612761,Toronto Raptors,2,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,176,1,1,20250304,ORL,TOR,2024-25
5306,Shot Chart Detail,0022400883,360,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,11,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,-3,1,0,20250304,ORL,TOR,2024-25
5307,Shot Chart Detail,0022400883,371,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,11,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-49,258,1,0,20250304,ORL,TOR,2024-25
5308,Shot Chart Detail,0022400883,384,1629628,RJ Barrett,1610612761,Toronto Raptors,3,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,217,1,0,20250304,ORL,TOR,2024-25
5309,Shot Chart Detail,0022400883,388,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,9,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,9,260,1,1,20250304,ORL,TOR,2024-25
5310,Shot Chart Detail,0022400883,400,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,8,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,35,1,0,20250304,ORL,TOR,2024-25
5311,Shot Chart Detail,0022400883,409,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,8,8,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,17,1,1,20250304,ORL,TOR,2024-25
5312,Shot Chart Detail,0022400883,412,1629628,RJ Barrett,1610612761,Toronto Raptors,3,7,52,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,49,1,0,20250304,ORL,TOR,2024-25
5313,Shot Chart Detail,0022400883,423,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,7,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,0,1,1,20250304,ORL,TOR,2024-25
5314,Shot Chart Detail,0022400883,434,1629628,RJ Barrett,1610612761,Toronto Raptors,3,6,37,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,54,1,0,20250304,ORL,TOR,2024-25
5315,Shot Chart Detail,0022400883,452,1629628,RJ Barrett,1610612761,Toronto Raptors,3,6,28,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,29,1,1,20250304,ORL,TOR,2024-25
5316,Shot Chart Detail,0022400883,455,1642347,Jamal Shead,1610612761,Toronto Raptors,3,6,1,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,23,1,0,20250304,ORL,TOR,2024-25
5317,Shot Chart Detail,0022400883,472,1629628,RJ Barrett,1610612761,Toronto Raptors,3,5,5,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,21,1,0,20250304,ORL,TOR,2024-25
5318,Shot Chart Detail,0022400883,483,1642347,Jamal Shead,1610612761,Toronto Raptors,3,4,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20250304,ORL,TOR,2024-25
5319,Shot Chart Detail,0022400883,487,1631197,Jared Rhoden,1610612761,Toronto Raptors,3,4,12,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,86,253,1,0,20250304,ORL,TOR,2024-25
5320,Shot Chart Detail,0022400883,514,1642347,Jamal Shead,1610612761,Toronto Raptors,3,3,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,26,258,1,1,20250304,ORL,TOR,2024-25
5321,Shot Chart Detail,0022400883,520,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,2,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,17,1,1,20250304,ORL,TOR,2024-25
5322,Shot Chart Detail,0022400883,533,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,1,53,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,29,1,0,20250304,ORL,TOR,2024-25
5323,Shot Chart Detail,0022400883,535,1631115,Orlando Robinson,1610612761,Toronto Raptors,3,1,49,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250304,ORL,TOR,2024-25
5324,Shot Chart Detail,0022400883,543,1630639,A.J. Lawson,1610612761,Toronto Raptors,3,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,51,248,1,0,20250304,ORL,TOR,2024-25
5325,Shot Chart Detail,0022400883,549,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,1,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-20,283,1,0,20250304,ORL,TOR,2024-25
5326,Shot Chart Detail,0022400883,551,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,0,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20250304,ORL,TOR,2024-25
5327,Shot Chart Detail,0022400883,577,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,11,16,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,83,5,1,1,20250304,ORL,TOR,2024-25
5328,Shot Chart Detail,0022400883,581,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,10,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-172,209,1,0,20250304,ORL,TOR,2024-25
5329,Shot Chart Detail,0022400883,589,1630193,Immanuel Quickley,1610612761,Toronto Raptors,4,10,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,205,1,1,20250304,ORL,TOR,2024-25
5330,Shot Chart Detail,0022400883,594,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,9,43,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,12,1,1,20250304,ORL,TOR,2024-25
5331,Shot Chart Detail,0022400883,603,1642347,Jamal Shead,1610612761,Toronto Raptors,4,9,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,0,20250304,ORL,TOR,2024-25
5332,Shot Chart Detail,0022400883,605,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,9,10,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,19,1,1,20250304,ORL,TOR,2024-25
5333,Shot Chart Detail,0022400883,612,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,8,38,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,64,1,1,20250304,ORL,TOR,2024-25
5334,Shot Chart Detail,0022400883,637,1631197,Jared Rhoden,1610612761,Toronto Raptors,4,7,33,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,1,20250304,ORL,TOR,2024-25
5335,Shot Chart Detail,0022400883,641,1629628,RJ Barrett,1610612761,Toronto Raptors,4,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-100,258,1,0,20250304,ORL,TOR,2024-25
5336,Shot Chart Detail,0022400883,648,1642347,Jamal Shead,1610612761,Toronto Raptors,4,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,176,1,0,20250304,ORL,TOR,2024-25
5337,Shot Chart Detail,0022400883,653,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,6,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,10,1,1,20250304,ORL,TOR,2024-25
5338,Shot Chart Detail,0022400883,676,1642347,Jamal Shead,1610612761,Toronto Raptors,4,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,118,242,1,0,20250304,ORL,TOR,2024-25
5339,Shot Chart Detail,0022400883,679,1629628,RJ Barrett,1610612761,Toronto Raptors,4,3,53,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,23,90,1,0,20250304,ORL,TOR,2024-25
5340,Shot Chart Detail,0022400883,682,1631115,Orlando Robinson,1610612761,Toronto Raptors,4,3,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20250304,ORL,TOR,2024-25
5341,Shot Chart Detail,0022400883,688,1630639,A.J. Lawson,1610612761,Toronto Raptors,4,3,8,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,34,1,1,20250304,ORL,TOR,2024-25
5342,Shot Chart Detail,0022400883,692,1630639,A.J. Lawson,1610612761,Toronto Raptors,4,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,200,1,1,20250304,ORL,TOR,2024-25
5343,Shot Chart Detail,0022400883,709,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,1,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,25,60,1,0,20250304,ORL,TOR,2024-25
5344,Shot Chart Detail,0022400883,712,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,1,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,32,1,0,20250304,ORL,TOR,2024-25
5345,Shot Chart Detail,0022400883,716,1642347,Jamal Shead,1610612761,Toronto Raptors,4,0,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,31,1,0,20250304,ORL,TOR,2024-25
5346,Shot Chart Detail,0022400883,723,1630639,A.J. Lawson,1610612761,Toronto Raptors,4,0,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,189,1,1,20250304,ORL,TOR,2024-25
5347,Shot Chart Detail,0022400883,734,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,36,247,1,1,20250304,ORL,TOR,2024-25
5348,Shot Chart Detail,0022400905,9,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,11,41,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-33,1,1,20250307,TOR,UTA,2024-25
5349,Shot Chart Detail,0022400905,12,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,11,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0,197,1,1,20250307,TOR,UTA,2024-25
5350,Shot Chart Detail,0022400905,15,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,10,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-92,231,1,0,20250307,TOR,UTA,2024-25
5351,Shot Chart Detail,0022400905,25,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,9,59,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,211,1,0,20250307,TOR,UTA,2024-25
5352,Shot Chart Detail,0022400905,35,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,9,5,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,17,1,0,20250307,TOR,UTA,2024-25
5353,Shot Chart Detail,0022400905,39,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,9,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,169,20,1,1,20250307,TOR,UTA,2024-25
5354,Shot Chart Detail,0022400905,43,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-125,220,1,0,20250307,TOR,UTA,2024-25
5355,Shot Chart Detail,0022400905,46,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,8,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,13,1,1,20250307,TOR,UTA,2024-25
5356,Shot Chart Detail,0022400905,64,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,7,15,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-58,245,1,0,20250307,TOR,UTA,2024-25
5357,Shot Chart Detail,0022400905,76,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,6,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-15,1,1,20250307,TOR,UTA,2024-25
5358,Shot Chart Detail,0022400905,87,1642419,Jamison Battle,1610612761,Toronto Raptors,1,5,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,42,1,1,20250307,TOR,UTA,2024-25
5359,Shot Chart Detail,0022400905,90,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,5,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,222,1,0,20250307,TOR,UTA,2024-25
5360,Shot Chart Detail,0022400905,92,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,5,22,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,33,56,1,1,20250307,TOR,UTA,2024-25
5361,Shot Chart Detail,0022400905,95,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,5,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,82,1,0,20250307,TOR,UTA,2024-25
5362,Shot Chart Detail,0022400905,169,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,4,59,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,0,20250307,TOR,UTA,2024-25
5363,Shot Chart Detail,0022400905,99,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,4,27,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,0,20250307,TOR,UTA,2024-25
5364,Shot Chart Detail,0022400905,113,1642419,Jamison Battle,1610612761,Toronto Raptors,1,4,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,255,1,1,20250307,TOR,UTA,2024-25
5365,Shot Chart Detail,0022400905,117,1631197,Jared Rhoden,1610612761,Toronto Raptors,1,3,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,11,1,0,20250307,TOR,UTA,2024-25
5366,Shot Chart Detail,0022400905,125,1642347,Jamal Shead,1610612761,Toronto Raptors,1,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,230,1,0,20250307,TOR,UTA,2024-25
5367,Shot Chart Detail,0022400905,129,1642347,Jamal Shead,1610612761,Toronto Raptors,1,2,23,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,182,1,0,20250307,TOR,UTA,2024-25
5368,Shot Chart Detail,0022400905,131,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,2,21,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250307,TOR,UTA,2024-25
5369,Shot Chart Detail,0022400905,136,1642419,Jamison Battle,1610612761,Toronto Raptors,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,206,1,0,20250307,TOR,UTA,2024-25
5370,Shot Chart Detail,0022400905,139,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,1,34,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,36,1,0,20250307,TOR,UTA,2024-25
5371,Shot Chart Detail,0022400905,141,1631197,Jared Rhoden,1610612761,Toronto Raptors,1,1,30,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250307,TOR,UTA,2024-25
5372,Shot Chart Detail,0022400905,161,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,121,218,1,0,20250307,TOR,UTA,2024-25
5373,Shot Chart Detail,0022400905,179,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,11,46,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-6,125,1,1,20250307,TOR,UTA,2024-25
5374,Shot Chart Detail,0022400905,190,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,10,50,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-31,31,1,0,20250307,TOR,UTA,2024-25
5375,Shot Chart Detail,0022400905,197,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,10,23,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,1,20250307,TOR,UTA,2024-25
5376,Shot Chart Detail,0022400905,201,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,9,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,5,1,0,20250307,TOR,UTA,2024-25
5377,Shot Chart Detail,0022400905,208,1631115,Orlando Robinson,1610612761,Toronto Raptors,2,9,40,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,0,1,0,20250307,TOR,UTA,2024-25
5378,Shot Chart Detail,0022400905,218,1630193,Immanuel Quickley,1610612761,Toronto Raptors,2,9,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,-11,1,0,20250307,TOR,UTA,2024-25
5379,Shot Chart Detail,0022400905,222,1631115,Orlando Robinson,1610612761,Toronto Raptors,2,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-4,246,1,1,20250307,TOR,UTA,2024-25
5380,Shot Chart Detail,0022400905,247,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,7,53,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,11,1,0,20250307,TOR,UTA,2024-25
5381,Shot Chart Detail,0022400905,256,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,7,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,251,1,1,20250307,TOR,UTA,2024-25
5382,Shot Chart Detail,0022400905,262,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,210,1,0,20250307,TOR,UTA,2024-25
5383,Shot Chart Detail,0022400905,278,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,6,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,9,1,0,20250307,TOR,UTA,2024-25
5384,Shot Chart Detail,0022400905,280,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,6,3,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,5,1,0,20250307,TOR,UTA,2024-25
5385,Shot Chart Detail,0022400905,295,1631115,Orlando Robinson,1610612761,Toronto Raptors,2,5,27,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,0,20250307,TOR,UTA,2024-25
