,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
222,Shot Chart Detail,0022400045,335,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,10,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,97,83,1,1,20241129,IND,DET,2024-25
223,Shot Chart Detail,0022400045,338,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,224,137,1,0,20241129,IND,DET,2024-25
224,Shot Chart Detail,0022400045,342,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,42,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,53,255,1,0,20241129,IND,DET,2024-25
225,Shot Chart Detail,0022400045,344,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,9,25,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,17,148,1,1,20241129,IND,DET,2024-25
226,Shot Chart Detail,0022400045,348,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,39,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,123,52,1,1,20241129,IND,DET,2024-25
227,Shot Chart Detail,0022400045,359,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,30,1,1,20241129,IND,DET,2024-25
228,Shot Chart Detail,0022400045,363,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,7,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,178,190,1,0,20241129,IND,DET,2024-25
229,Shot Chart Detail,0022400045,387,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,74,285,1,0,20241129,IND,DET,2024-25
230,Shot Chart Detail,0022400045,393,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,203,1,0,20241129,IND,DET,2024-25
231,Shot Chart Detail,0022400045,402,204456,T.J. McConnell,1610612754,Indiana Pacers,3,4,55,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,121,129,1,0,20241129,IND,DET,2024-25
232,Shot Chart Detail,0022400045,406,204456,T.J. McConnell,1610612754,Indiana Pacers,3,4,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-2,1,0,20241129,IND,DET,2024-25
233,Shot Chart Detail,0022400045,416,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,3,1,1,20241129,IND,DET,2024-25
234,Shot Chart Detail,0022400045,420,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,36,62,1,1,20241129,IND,DET,2024-25
235,Shot Chart Detail,0022400045,423,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,72,48,1,1,20241129,IND,DET,2024-25
236,Shot Chart Detail,0022400045,426,1626167,Myles Turner,1610612754,Indiana Pacers,3,2,36,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,42,1,0,20241129,IND,DET,2024-25
237,Shot Chart Detail,0022400045,447,1630167,Obi Toppin,1610612754,Indiana Pacers,3,1,33,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,48,87,1,0,20241129,IND,DET,2024-25
238,Shot Chart Detail,0022400045,456,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,0,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,50,1,1,20241129,IND,DET,2024-25
239,Shot Chart Detail,0022400045,479,1630167,Obi Toppin,1610612754,Indiana Pacers,4,11,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,88,174,1,1,20241129,IND,DET,2024-25
240,Shot Chart Detail,0022400045,484,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,10,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,1,1,20241129,IND,DET,2024-25
241,Shot Chart Detail,0022400045,488,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,10,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,239,1,1,20241129,IND,DET,2024-25
242,Shot Chart Detail,0022400045,494,1641716,Jarace Walker,1610612754,Indiana Pacers,4,9,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20241129,IND,DET,2024-25
243,Shot Chart Detail,0022400045,508,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,8,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,138,263,1,1,20241129,IND,DET,2024-25
244,Shot Chart Detail,0022400045,511,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,8,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-110,124,1,0,20241129,IND,DET,2024-25
245,Shot Chart Detail,0022400045,514,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,7,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-86,42,1,0,20241129,IND,DET,2024-25
246,Shot Chart Detail,0022400045,518,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,7,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,19,1,1,20241129,IND,DET,2024-25
247,Shot Chart Detail,0022400045,529,204456,T.J. McConnell,1610612754,Indiana Pacers,4,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,1,20241129,IND,DET,2024-25
248,Shot Chart Detail,0022400045,532,1630167,Obi Toppin,1610612754,Indiana Pacers,4,5,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,1,1,0,20241129,IND,DET,2024-25
249,Shot Chart Detail,0022400045,542,204456,T.J. McConnell,1610612754,Indiana Pacers,4,5,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,11,1,0,20241129,IND,DET,2024-25
250,Shot Chart Detail,0022400045,547,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,5,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,7,69,1,1,20241129,IND,DET,2024-25
251,Shot Chart Detail,0022400045,556,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,4,35,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20241129,IND,DET,2024-25
252,Shot Chart Detail,0022400045,588,1641803,Tristen Newton,1610612754,Indiana Pacers,4,2,31,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-15,122,1,0,20241129,IND,DET,2024-25
253,Shot Chart Detail,0022400045,592,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,2,12,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,14,1,0,20241129,IND,DET,2024-25
254,Shot Chart Detail,0022400045,598,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,1,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,27,1,0,20241129,IND,DET,2024-25
255,Shot Chart Detail,0022400045,601,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,1,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,4,1,1,20241129,IND,DET,2024-25
256,Shot Chart Detail,0022400045,610,1642402,Enrique Freeman,1610612754,Indiana Pacers,4,1,23,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20241129,IND,DET,2024-25
257,Shot Chart Detail,0022400045,617,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,1,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,1,20241129,IND,DET,2024-25
258,Shot Chart Detail,0022400045,620,1642277,Johnny Furphy,1610612754,Indiana Pacers,4,0,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,35,1,0,20241129,IND,DET,2024-25
259,Shot Chart Detail,0022400045,628,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,0,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,220,1,0,20241129,IND,DET,2024-25
260,Shot Chart Detail,0022400045,642,1641803,Tristen Newton,1610612754,Indiana Pacers,4,0,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-213,173,1,0,20241129,IND,DET,2024-25
261,Shot Chart Detail,0022400045,644,1631245,Quenton Jackson,1610612754,Indiana Pacers,4,0,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,11,1,1,20241129,IND,DET,2024-25
262,Shot Chart Detail,0022400054,9,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,11,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,-4,1,0,20241203,TOR,IND,2024-25
263,Shot Chart Detail,0022400054,19,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,10,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,1,20241203,TOR,IND,2024-25
264,Shot Chart Detail,0022400054,23,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,10,17,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,38,1,0,20241203,TOR,IND,2024-25
265,Shot Chart Detail,0022400054,36,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,209,1,1,20241203,TOR,IND,2024-25
266,Shot Chart Detail,0022400054,52,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,56,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-42,76,1,1,20241203,TOR,IND,2024-25
267,Shot Chart Detail,0022400054,57,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,7,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-150,241,1,0,20241203,TOR,IND,2024-25
268,Shot Chart Detail,0022400054,66,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,6,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,119,18,1,0,20241203,TOR,IND,2024-25
269,Shot Chart Detail,0022400054,75,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,5,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,7,1,1,20241203,TOR,IND,2024-25
270,Shot Chart Detail,0022400054,79,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,5,36,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-3,1,1,20241203,TOR,IND,2024-25
271,Shot Chart Detail,0022400054,88,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,4,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-89,246,1,0,20241203,TOR,IND,2024-25
272,Shot Chart Detail,0022400054,109,1630167,Obi Toppin,1610612754,Indiana Pacers,1,3,40,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,0,20241203,TOR,IND,2024-25
273,Shot Chart Detail,0022400054,113,204456,T.J. McConnell,1610612754,Indiana Pacers,1,3,22,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,20,1,0,20241203,TOR,IND,2024-25
274,Shot Chart Detail,0022400054,115,1626167,Myles Turner,1610612754,Indiana Pacers,1,3,18,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241203,TOR,IND,2024-25
275,Shot Chart Detail,0022400054,118,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,1,20241203,TOR,IND,2024-25
276,Shot Chart Detail,0022400054,121,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,2,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,15,1,0,20241203,TOR,IND,2024-25
277,Shot Chart Detail,0022400054,123,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241203,TOR,IND,2024-25
278,Shot Chart Detail,0022400054,126,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,2,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,256,1,1,20241203,TOR,IND,2024-25
279,Shot Chart Detail,0022400054,141,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,1,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,165,1,0,20241203,TOR,IND,2024-25
280,Shot Chart Detail,0022400054,157,1630167,Obi Toppin,1610612754,Indiana Pacers,1,0,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,6,1,0,20241203,TOR,IND,2024-25
281,Shot Chart Detail,0022400054,163,1641716,Jarace Walker,1610612754,Indiana Pacers,1,0,2,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,0,20241203,TOR,IND,2024-25
282,Shot Chart Detail,0022400054,186,1641716,Jarace Walker,1610612754,Indiana Pacers,2,10,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-49,95,1,0,20241203,TOR,IND,2024-25
283,Shot Chart Detail,0022400054,193,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,221,1,0,20241203,TOR,IND,2024-25
284,Shot Chart Detail,0022400054,197,204456,T.J. McConnell,1610612754,Indiana Pacers,2,9,58,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-145,215,1,0,20241203,TOR,IND,2024-25
285,Shot Chart Detail,0022400054,201,204456,T.J. McConnell,1610612754,Indiana Pacers,2,9,31,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,0,20241203,TOR,IND,2024-25
286,Shot Chart Detail,0022400054,220,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,8,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,140,84,1,0,20241203,TOR,IND,2024-25
287,Shot Chart Detail,0022400054,223,1626167,Myles Turner,1610612754,Indiana Pacers,2,7,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,23,1,1,20241203,TOR,IND,2024-25
288,Shot Chart Detail,0022400054,242,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,6,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-25,89,1,1,20241203,TOR,IND,2024-25
289,Shot Chart Detail,0022400054,257,1626167,Myles Turner,1610612754,Indiana Pacers,2,5,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-92,160,1,0,20241203,TOR,IND,2024-25
290,Shot Chart Detail,0022400054,261,204456,T.J. McConnell,1610612754,Indiana Pacers,2,4,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,0,20241203,TOR,IND,2024-25
291,Shot Chart Detail,0022400054,273,1626167,Myles Turner,1610612754,Indiana Pacers,2,4,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-76,278,1,1,20241203,TOR,IND,2024-25
292,Shot Chart Detail,0022400054,279,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-58,84,1,1,20241203,TOR,IND,2024-25
293,Shot Chart Detail,0022400054,291,1641716,Jarace Walker,1610612754,Indiana Pacers,2,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,162,199,1,0,20241203,TOR,IND,2024-25
294,Shot Chart Detail,0022400054,306,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,1,53,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,118,75,1,1,20241203,TOR,IND,2024-25
295,Shot Chart Detail,0022400054,322,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,1,9,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20241203,TOR,IND,2024-25
296,Shot Chart Detail,0022400054,330,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,0,29,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,46,1,0,20241203,TOR,IND,2024-25
297,Shot Chart Detail,0022400054,333,1626167,Myles Turner,1610612754,Indiana Pacers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,7,1,0,20241203,TOR,IND,2024-25
298,Shot Chart Detail,0022400054,345,1626167,Myles Turner,1610612754,Indiana Pacers,3,11,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,221,1,1,20241203,TOR,IND,2024-25
299,Shot Chart Detail,0022400054,348,1626167,Myles Turner,1610612754,Indiana Pacers,3,11,15,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,59,189,1,0,20241203,TOR,IND,2024-25
300,Shot Chart Detail,0022400054,352,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,10,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,22,101,1,0,20241203,TOR,IND,2024-25
301,Shot Chart Detail,0022400054,363,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,10,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-31,51,1,0,20241203,TOR,IND,2024-25
302,Shot Chart Detail,0022400054,365,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,10,17,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20241203,TOR,IND,2024-25
303,Shot Chart Detail,0022400054,372,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,135,127,1,1,20241203,TOR,IND,2024-25
304,Shot Chart Detail,0022400054,379,1641716,Jarace Walker,1610612754,Indiana Pacers,3,9,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,14,1,0,20241203,TOR,IND,2024-25
305,Shot Chart Detail,0022400054,384,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-71,246,1,0,20241203,TOR,IND,2024-25
306,Shot Chart Detail,0022400054,389,1641716,Jarace Walker,1610612754,Indiana Pacers,3,8,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,20,1,0,20241203,TOR,IND,2024-25
307,Shot Chart Detail,0022400054,395,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-118,-5,1,0,20241203,TOR,IND,2024-25
308,Shot Chart Detail,0022400054,397,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,8,5,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,6,1,1,20241203,TOR,IND,2024-25
309,Shot Chart Detail,0022400054,402,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-6,1,1,20241203,TOR,IND,2024-25
310,Shot Chart Detail,0022400054,404,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,6,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,183,1,1,20241203,TOR,IND,2024-25
311,Shot Chart Detail,0022400054,422,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-8,1,1,20241203,TOR,IND,2024-25
312,Shot Chart Detail,0022400054,427,1630167,Obi Toppin,1610612754,Indiana Pacers,3,5,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,173,1,1,20241203,TOR,IND,2024-25
313,Shot Chart Detail,0022400054,432,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20241203,TOR,IND,2024-25
314,Shot Chart Detail,0022400054,447,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,59,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,206,1,0,20241203,TOR,IND,2024-25
315,Shot Chart Detail,0022400054,452,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,44,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,169,1,0,20241203,TOR,IND,2024-25
316,Shot Chart Detail,0022400054,456,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,28,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,11,1,0,20241203,TOR,IND,2024-25
317,Shot Chart Detail,0022400054,468,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,231,1,1,20241203,TOR,IND,2024-25
318,Shot Chart Detail,0022400054,472,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,2,41,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-20,1,0,20241203,TOR,IND,2024-25
319,Shot Chart Detail,0022400054,474,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,204,1,1,20241203,TOR,IND,2024-25
320,Shot Chart Detail,0022400054,482,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,2,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,126,1,0,20241203,TOR,IND,2024-25
321,Shot Chart Detail,0022400054,484,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,2,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20241203,TOR,IND,2024-25
322,Shot Chart Detail,0022400054,493,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,37,1,0,20241203,TOR,IND,2024-25
323,Shot Chart Detail,0022400054,498,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,1,8,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-1,1,1,20241203,TOR,IND,2024-25
324,Shot Chart Detail,0022400054,504,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-15,1,1,20241203,TOR,IND,2024-25
325,Shot Chart Detail,0022400054,508,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,36,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,32,1,0,20241203,TOR,IND,2024-25
326,Shot Chart Detail,0022400054,514,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,0,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20241203,TOR,IND,2024-25
327,Shot Chart Detail,0022400054,525,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,11,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-207,-8,1,0,20241203,TOR,IND,2024-25
328,Shot Chart Detail,0022400054,529,204456,T.J. McConnell,1610612754,Indiana Pacers,4,11,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1,20241203,TOR,IND,2024-25
