clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,XVW,5,3,Western,5,5,2000-04-09,PAC,2,1,Pacific,2,2,2,82,17,0.207317,228,245,2.987805,41,11,115,126,13,2,49,21,18,5,21,10,3,22,25,2,0,13,5,3,3,5,12,8,6,11,27,4,Los Angeles,0.573171,94,0.47561,39,0.414634,34,41,6,113,119,14,2,45,18,16,7,18,19992000,0,0,W,2,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_19981999-20012002_light.svg,12,18,0,0.47561,39,,True,,
x,XVW,8,10,Western,6,6,2000-04-09,PAC,4,5,Pacific,3,3,2,82,4,0.04878,228,232,2.829268,41,7,110,117,16,1,47,22,20,2,22,10,-5,28,23,3,2,11,4,4,1,4,16,16,8,12,31,4,Phoenix,0.54878,90,0.47561,39,0.426829,35,41,-3,118,115,15,3,43,17,15,6,17,19992000,0,0,T,1,Phoenix Coyotes,Coyotes de Phoenix,Coyotes,PHX,https://assets.nhle.com/logos/nhl/svg/PHX_19992000_light.svg,8,17,0,0.47561,39,,True,,
x,XVE,7,4,Eastern,12,7,2000-04-09,ATL,3,2,Atlantic,4,3,2,82,5,0.060976,236,241,2.939024,41,27,107,134,11,0,53,23,23,7,23,10,9,24,33,3,0,14,7,5,0,7,10,5,23,13,31,6,Pittsburgh,0.536585,88,0.45122,37,0.414634,34,41,-22,129,107,20,6,35,14,11,1,14,19992000,0,0,L,1,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19992000-20012002_light.svg,8,16,0,0.45122,37,,True,,
x,XVW,7,11,Western,8,7,2000-04-09,NW,2,3,Northwest,2,2,2,82,14,0.170732,212,226,2.756098,41,24,94,118,11,3,48,18,17,9,18,10,2,25,27,5,0,10,5,3,0,5,15,19,15,14,26,8,Edmonton,0.536585,88,0.390244,32,0.341463,28,41,-10,118,108,15,5,40,14,11,7,14,19992000,0,0,W,2,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,16,15,0,0.390244,32,,True,,
x,XVW,6,8,Western,10,8,2000-04-09,PAC,3,3,Pacific,4,4,2,82,11,0.134146,214,225,2.743902,41,9,110,119,14,3,48,21,17,3,21,10,2,23,25,4,0,11,5,5,1,5,14,14,18,15,30,7,San Jose,0.530488,87,0.426829,35,0.378049,31,41,2,104,106,16,4,39,14,14,7,14,19992000,0,0,L,1,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19981999-20062007_light.svg,10,14,0,0.426829,35,,True,,
x,XVE,8,1,Eastern,9,8,2000-04-09,NE,3,1,Northeast,4,3,2,82,9,0.109756,204,213,2.597561,41,14,98,112,14,1,48,21,19,5,21,10,18,13,31,1,1,16,7,7,1,7,13,2,19,16,32,4,Buffalo,0.518293,85,0.426829,35,0.365854,30,41,-5,106,101,18,3,37,14,11,6,14,19992000,0,0,T,1,Buffalo Sabres,Sabres de Buffalo,Sabres,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_19992000-20052006_light.svg,11,13,0,0.426829,35,,True,,
,XVE,9,3,Eastern,8,9,2000-04-09,SE,3,1,Southeast,3,3,2,82,1,0.012195,216,217,2.646341,41,-3,102,99,16,0,45,20,17,5,20,10,9,17,26,3,0,14,7,7,0,7,19,4,17,17,35,0,Carolina,0.512195,84,0.45122,37,0.402439,33,41,4,114,118,19,0,39,17,16,5,17,19992000,0,0,W,2,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,10,12,0,0.45122,37,,True,Caroline,
,XVE,10,10,Eastern,5,10,2000-04-09,NE,4,4,Northeast,2,4,2,82,2,0.02439,194,196,2.390244,41,5,90,95,17,1,42,18,17,5,18,10,0,25,25,4,1,10,4,4,1,4,21,21,10,18,34,4,Montréal,0.506098,83,0.426829,35,0.378049,31,41,-3,104,101,17,3,41,17,14,4,17,19992000,0,0,L,1,Montréal Canadiens,Canadiens de Montréal,Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,9,11,0,0.426829,35,,True,,
,XVW,10,9,Western,11,9,2000-04-09,PAC,5,4,Pacific,5,5,2,82,-10,-0.121951,227,217,2.646341,41,1,104,105,13,2,47,19,16,7,19,10,-1,29,28,4,1,11,5,4,0,5,18,15,22,19,33,3,Anaheim,0.506098,83,0.414634,34,0.378049,31,41,-11,123,112,20,1,36,15,15,5,15,19992000,0,0,OT,1,Anaheim Ducks,Ducks d'Anaheim,Ducks,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_19961997-20052006_light.svg,12,10,0,0.414634,34,,True,,
,XVW,11,7,Western,9,10,2000-04-09,NW,4,2,Northwest,3,3,2,82,-10,-0.121951,237,227,2.768293,41,0,123,123,14,6,43,16,14,5,16,10,7,27,34,4,0,11,5,5,1,5,20,13,16,20,29,8,Vancouver,0.506098,83,0.365854,30,0.317073,26,41,-10,114,104,15,2,40,14,12,10,14,19992000,0,0,W,1,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19971998-20062007_light.svg,15,9,0,0.365854,30,,True,,
,XVW,12,5,Western,7,11,2000-04-09,CEN,3,3,Central,3,3,2,82,-3,-0.036585,245,242,2.95122,41,2,123,125,19,1,38,16,13,5,16,10,6,20,26,3,0,12,5,4,2,5,22,10,12,21,37,2,Chicago,0.47561,78,0.402439,33,0.341463,28,41,-5,122,117,18,1,40,17,15,5,17,19992000,0,0,W,3,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,10,8,0,0.402439,33,,True,,
,XVW,9,12,Western,13,12,2000-04-09,NW,3,4,Northwest,4,4,2,82,-45,-0.54878,256,211,2.573171,41,-5,124,119,14,1,47,20,14,6,20,10,-5,29,24,5,0,8,3,3,2,3,17,22,26,22,36,5,Calgary,0.469512,77,0.378049,31,0.243902,20,41,-40,132,92,22,4,30,11,6,4,11,19992000,0,0,L,3,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,10,7,0,0.378049,31,,True,,
,XVE,11,14,Eastern,10,11,2000-04-09,ATL,4,5,Atlantic,3,4,2,82,-28,-0.341463,246,218,2.658537,41,-14,123,109,20,1,36,15,11,5,15,10,-25,42,17,8,0,3,1,1,1,1,23,27,20,23,38,3,NY Rangers,0.445122,73,0.353659,29,0.280488,23,41,-14,123,109,18,2,37,14,12,7,14,19992000,0,0,L,3,New York Rangers,Rangers de New York,Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,12,6,0,0.353659,29,,True,,
,XVE,12,12,Eastern,11,12,2000-04-09,NE,5,5,Northeast,5,5,2,82,-38,-0.463415,248,210,2.560976,41,-19,118,99,17,1,36,12,11,11,12,10,-5,31,26,6,0,6,2,2,2,2,24,25,21,24,33,6,Boston,0.445122,73,0.292683,24,0.280488,23,41,-19,130,111,16,5,37,12,12,8,12,19992000,0,0,W,1,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19951996-20062007_light.svg,19,5,0,0.292683,24,,True,,
,XVW,13,13,Western,12,13,2000-04-09,CEN,4,4,Central,4,4,2,82,-41,-0.5,240,199,2.426829,41,-13,116,103,21,2,35,15,15,3,15,10,-12,28,16,7,0,6,3,2,0,3,25,24,24,25,40,7,Nashville,0.426829,70,0.341463,28,0.292683,24,41,-28,124,96,19,5,35,13,9,4,13,19992000,0,0,L,3,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,7,4,0,0.341463,28,,True,,
,XVE,14,11,Eastern,13,13,2000-04-09,ATL,5,4,Atlantic,5,5,2,82,-81,-0.987805,275,194,2.365854,41,-46,140,94,25,1,26,10,8,5,10,10,-13,37,24,6,0,7,3,3,1,3,27,23,25,26,48,1,NY Islanders,0.353659,58,0.292683,24,0.231707,19,41,-35,135,100,23,0,32,14,11,4,14,19992000,0,0,W,1,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,9,3,0,0.292683,24,,True,,
,XVE,13,13,Eastern,14,14,2000-04-09,SE,4,4,Southeast,4,4,2,82,-106,-1.292683,310,204,2.487805,41,-41,151,110,20,4,34,13,13,4,13,10,-16,40,24,7,0,5,2,2,1,2,26,26,27,27,47,7,Tampa Bay,0.329268,54,0.231707,19,0.231707,19,41,-65,159,94,27,3,20,6,6,5,6,19992000,0,0,L,3,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_light.svg,9,2,0,0.231707,19,,True,,
,XVE,15,15,Eastern,15,15,2000-04-09,SE,5,5,Southeast,5,5,2,82,-143,-1.743902,313,170,2.073171,41,-63,157,94,26,3,24,9,9,3,9,10,-20,41,21,9,0,2,1,1,0,1,28,28,28,28,57,4,Atlanta,0.237805,39,0.170732,14,0.170732,14,41,-80,156,76,31,1,15,5,5,4,5,19992000,0,0,L,4,Atlanta Thrashers,Thrashers d'Atlanta,Thrashers,ATL,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,7,1,0,0.170732,14,,True,,
