clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,W,3,12,Western,6,6,2017-04-09,P,2,6,Pacific,3,3,2,82,20,0.243902,201,221,2.695122,41,21,90,111,11,4,56,26,21,0,26,10,-10,35,25,6,0,8,4,3,0,4,6,26,15,11,29,7,San Jose,0.603659,99,0.536585,44,0.463415,38,41,-1,111,110,18,3,43,18,17,0,20,20162017,1,2,W,1,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,0,20,0,0.560976,46,,True,,
x,E,7,11,Eastern,6,6,2017-04-09,A,2,6,Atlantic,3,2,2,82,-2,-0.02439,214,212,2.585366,41,5,97,102,11,8,52,20,17,0,22,10,-6,27,21,4,2,10,2,2,0,4,14,19,11,12,28,10,Ottawa,0.597561,98,0.463415,38,0.414634,34,41,-7,117,110,17,2,46,18,17,0,22,20162017,4,6,L,1,Ottawa Senators,Sénateurs d'Ottawa,Senators,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,0,19,0,0.536585,44,,True,,Sénateurs
x,E,11,5,Eastern,5,7,2017-04-09,A,5,2,Atlantic,2,3,2,82,22,0.268293,212,234,2.853659,41,18,100,118,17,1,47,22,20,0,23,10,7,20,27,3,1,13,6,6,0,6,21,9,8,13,31,7,Boston,0.579268,95,0.512195,42,0.463415,38,41,4,112,116,14,6,48,20,18,0,21,20162017,3,2,L,1,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,0,18,0,0.536585,44,,True,,
x,E,10,7,Eastern,7,8,2017-04-09,A,4,4,Atlantic,4,4,2,82,9,0.109756,242,251,3.060976,41,8,116,124,13,7,49,21,17,0,21,10,0,30,30,4,0,12,6,6,0,6,18,11,12,14,27,15,Toronto,0.579268,95,0.47561,39,0.402439,33,41,1,126,127,14,8,46,18,16,0,19,20162017,8,1,L,1,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,0,17,2,0.487805,40,,True,,
x,W,9,11,Western,5,7,2017-04-09,P,4,5,Pacific,2,4,2,82,5,0.060976,221,226,2.756098,41,19,112,131,17,0,48,22,18,0,24,10,-3,28,25,6,0,8,4,3,0,4,19,24,10,15,33,4,Calgary,0.573171,94,0.5,41,0.390244,32,41,-14,109,95,16,4,46,19,14,0,21,20162017,2,4,L,1,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,0,14,1,0.54878,45,,True,,
x,W,5,6,Western,10,8,2017-04-09,C,3,4,Central,5,4,2,82,16,0.195122,224,240,2.926829,41,28,103,131,9,8,56,24,22,0,24,10,6,22,28,4,1,11,5,5,0,5,8,13,21,16,29,12,Nashville,0.573171,94,0.47561,39,0.426829,35,41,-12,121,109,20,4,38,15,13,0,17,20162017,4,2,L,1,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,0,16,2,0.5,41,,True,,
,E,8,3,Eastern,10,9,2017-04-09,M,6,2,Metropolitan,5,5,2,82,-1,-0.012195,242,241,2.939024,41,9,119,128,12,7,51,22,19,0,22,10,6,22,28,3,0,14,6,5,0,7,15,7,16,17,29,12,NY Islanders,0.573171,94,0.47561,39,0.402439,33,41,-10,123,113,17,5,43,17,14,0,19,20162017,4,2,W,6,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_20102011-20162017_light.svg,0,15,3,0.5,41,,True,,
,E,9,1,Eastern,9,10,2017-04-09,A,3,1,Atlantic,5,5,2,82,7,0.085366,227,234,2.853659,41,10,118,128,14,4,50,20,17,0,23,10,12,25,37,1,1,17,8,6,0,8,17,2,14,18,30,10,Tampa Bay,0.573171,94,0.463415,38,0.390244,32,41,-3,109,106,16,6,44,18,15,0,19,20162017,3,4,W,3,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,0,13,4,0.512195,42,,True,,
,E,4,4,Eastern,14,11,2017-04-09,M,4,3,Metropolitan,7,6,2,82,-17,-0.207317,236,219,2.670732,41,18,105,123,11,5,55,19,15,0,25,10,11,20,31,2,2,14,5,5,0,6,9,8,24,19,33,10,Philadelphia,0.536585,88,0.390244,32,0.304878,25,41,-35,131,96,22,5,33,13,10,0,14,20162017,5,7,OT,1,Philadelphia Flyers,Flyers de Philadelphie,Flyers,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,0,12,5,0.47561,39,,True,Philadelphie,
,W,11,3,Western,8,9,2017-04-09,C,6,1,Central,4,5,2,82,-7,-0.085366,256,249,3.036585,41,8,123,131,18,1,45,20,17,0,22,10,6,26,32,2,0,16,7,6,0,8,24,5,18,20,35,7,Winnipeg,0.530488,87,0.45122,37,0.402439,33,41,-15,133,118,17,6,42,17,16,0,18,20162017,1,3,W,7,Winnipeg Jets,Jets de Winnipeg,Jets,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,0,11,3,0.487805,40,,True,,
,E,6,8,Eastern,13,12,2017-04-09,M,5,4,Metropolitan,6,7,2,82,-21,-0.256098,236,215,2.621951,41,3,107,110,12,6,52,22,18,0,23,10,-4,29,25,4,2,10,3,2,0,4,13,16,23,21,31,15,Carolina,0.530488,87,0.402439,33,0.341463,28,41,-24,129,105,19,9,35,11,10,0,13,20162017,6,3,W,1,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,0,10,6,0.439024,36,,True,Caroline,
,W,10,7,Western,9,10,2017-04-09,P,5,3,Pacific,5,5,2,82,-4,-0.04878,205,201,2.45122,41,9,106,115,16,2,48,21,13,0,23,10,2,24,26,4,1,11,5,4,0,5,20,14,20,22,35,8,Los Angeles,0.52439,86,0.45122,37,0.304878,25,41,-13,99,86,19,6,38,16,12,0,16,20162017,4,2,OT,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,0,9,4,0.47561,39,,True,,
,E,14,13,Eastern,11,13,2017-04-09,A,7,7,Atlantic,6,6,2,82,-27,-0.329268,237,210,2.560976,41,-9,120,111,19,3,41,16,12,0,19,10,-2,29,27,6,0,8,4,4,0,4,26,23,19,23,36,11,Florida,0.493902,81,0.365854,30,0.280488,23,41,-18,117,99,17,8,40,14,11,0,16,20162017,6,5,W,2,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,0,8,7,0.426829,35,,True,Floride,
,W,8,8,Western,11,11,2017-04-09,C,5,5,Central,6,6,2,82,-39,-0.47561,262,223,2.719512,41,12,118,130,13,6,50,21,17,0,22,10,-2,29,27,4,1,11,4,2,0,5,16,15,27,24,37,11,Dallas,0.481707,79,0.402439,33,0.341463,28,41,-51,144,93,24,5,29,12,11,0,12,20162017,2,1,W,1,Dallas Stars,Stars de Dallas,Stars,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,0,7,5,0.414634,34,,True,,
,E,15,9,Eastern,12,14,2017-04-09,A,8,5,Atlantic,7,7,2,82,-37,-0.45122,244,207,2.52439,41,-5,110,105,17,7,41,14,13,0,17,10,-4,31,27,4,2,10,3,1,0,4,28,17,22,25,36,13,Detroit,0.481707,79,0.292683,24,0.207317,17,41,-32,134,102,19,6,38,10,4,0,16,20162017,0,9,W,1,Detroit Red Wings,Red Wings de Detroit,Red Wings,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,0,6,8,0.402439,33,,True,,
,E,13,14,Eastern,15,15,2017-04-09,A,6,8,Atlantic,8,8,2,82,-36,-0.439024,237,201,2.45122,41,-4,111,107,15,6,46,19,15,0,20,10,-6,27,21,6,0,8,4,4,0,4,23,25,25,26,37,12,Buffalo,0.47561,78,0.378049,31,0.304878,25,41,-32,126,94,22,6,32,12,10,0,13,20162017,6,2,L,2,Buffalo Sabres,Sabres de Buffalo,Sabres,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,0,5,9,0.402439,33,,True,,
,E,16,16,Eastern,16,16,2017-04-09,M,8,8,Metropolitan,8,8,2,82,-61,-0.743902,244,183,2.231707,41,-27,121,94,17,8,40,14,11,0,16,10,-17,33,16,7,2,4,1,0,0,1,29,29,26,27,40,14,New Jersey,0.426829,70,0.304878,25,0.219512,18,41,-34,123,89,23,6,30,11,7,0,12,20162017,3,3,L,3,New Jersey Devils,Devils du New Jersey,Devils,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,0,3,10,0.341463,28,,True,,
,W,13,10,Western,12,12,2017-04-09,P,7,4,Pacific,6,6,2,82,-63,-0.768293,260,197,2.402439,41,-13,117,104,18,5,41,15,11,0,18,10,-6,30,24,5,1,9,4,4,0,4,27,21,28,28,42,10,Arizona,0.426829,70,0.292683,24,0.243902,20,41,-50,143,93,24,5,29,9,9,0,12,20162017,2,6,L,1,Arizona Coyotes,Coyotes de l'Arizona,Coyotes,ARI,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,0,4,6,0.365854,30,,True,,
,W,12,14,Western,13,13,2017-04-09,P,6,7,Pacific,7,7,2,82,-61,-0.743902,243,182,2.219512,41,-26,115,89,17,6,42,16,10,0,18,10,-16,32,16,9,0,2,1,1,0,1,25,30,29,29,43,9,Vancouver,0.420732,69,0.317073,26,0.231707,19,41,-35,128,93,26,3,27,10,9,0,12,20162017,2,4,L,8,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,0,2,7,0.365854,30,,True,,
,W,14,13,Western,14,14,2017-04-09,C,7,7,Central,7,7,2,82,-112,-1.365854,278,166,2.02439,41,-40,136,96,26,2,28,12,9,0,13,10,-14,40,26,7,1,5,1,0,0,2,30,28,30,30,56,4,Colorado,0.292683,48,0.256098,21,0.170732,14,41,-72,142,70,30,2,20,9,5,0,9,20162017,2,1,L,1,Colorado Avalanche,Avalanche du Colorado,Avalanche,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,0,1,8,0.268293,22,,True,,
