clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,W,9,5,Western,4,6,2015-04-11,C,5,4,Central,2,4,2,82,30,0.365854,201,231,2.817073,41,23,104,127,13,6,50,20,19,0,22,10,4,20,24,3,1,13,5,5,0,6,19,8,6,11,28,8,Minnesota,0.609756,100,0.512195,42,0.463415,38,41,7,97,104,15,2,50,22,19,0,24,20142015,3,4,L,1,Minnesota Wild,Wild du Minnesota,Wild,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,0,20,1,0.560976,46,,True,,
x,E,5,11,Eastern,8,6,2015-04-11,A,4,6,Atlantic,3,3,2,82,14,0.170732,221,235,2.865854,41,19,103,122,10,9,53,21,17,0,22,10,1,26,27,4,2,10,3,3,0,4,9,22,15,12,25,14,Detroit,0.609756,100,0.47561,39,0.390244,32,41,-5,118,113,15,5,47,18,15,0,21,20142015,10,4,W,1,Detroit Red Wings,Red Wings de Detroit,Red Wings,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,0,19,0,0.52439,43,,True,,
x,E,8,3,Eastern,7,7,2015-04-11,A,5,1,Atlantic,2,4,2,82,23,0.280488,215,238,2.902439,41,17,119,136,13,5,51,21,17,0,23,10,1,25,26,2,2,14,5,2,0,6,14,4,13,13,26,13,Ottawa,0.603659,99,0.45122,37,0.365854,30,41,6,96,102,13,8,48,16,13,0,20,20142015,7,6,W,3,Ottawa Senators,Sénateurs d'Ottawa,Senators,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,0,17,1,0.52439,43,,True,,Sénateurs
x,W,7,2,Western,7,7,2015-04-11,C,4,2,Central,5,5,2,82,20,0.243902,210,230,2.804878,41,26,102,128,13,5,51,20,17,0,23,10,8,21,29,3,1,13,6,6,0,6,16,5,14,14,26,13,Winnipeg,0.603659,99,0.439024,36,0.390244,32,41,-6,108,102,13,8,48,16,15,0,20,20142015,6,7,W,1,Winnipeg Jets,Jets de Winnipeg,Jets,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,0,18,2,0.52439,43,,True,,
x,E,10,14,Eastern,6,8,2015-04-11,M,5,7,Metropolitan,5,4,2,82,11,0.134146,210,221,2.695122,41,13,105,118,14,4,50,21,19,0,23,10,-11,32,21,5,2,8,2,2,0,3,18,27,12,15,27,12,Pittsburgh,0.597561,98,0.47561,39,0.402439,33,41,-2,105,103,13,8,48,18,14,0,20,20142015,6,4,W,1,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,0,16,2,0.52439,43,,True,,
x,W,6,3,Western,8,8,2015-04-11,P,3,1,Pacific,3,3,2,82,25,0.304878,216,241,2.939024,41,16,109,125,13,5,51,21,18,0,23,10,3,27,30,3,1,13,6,6,0,6,13,6,16,16,30,7,Calgary,0.591463,97,0.5,41,0.390244,32,41,9,107,116,17,2,46,20,14,0,22,20142015,3,4,L,1,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,0,15,0,0.54878,45,,True,,
,E,4,7,Eastern,11,9,2015-04-11,A,3,4,Atlantic,6,5,2,82,2,0.02439,211,213,2.597561,41,18,92,110,10,7,55,22,18,0,24,10,-3,26,23,3,2,12,4,3,0,5,7,15,21,17,27,14,Boston,0.585366,96,0.45122,37,0.341463,28,41,-16,119,103,17,7,41,15,10,0,17,20142015,10,4,OT,1,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,0,14,3,0.5,41,,True,,
,W,2,9,Western,12,9,2015-04-11,P,1,4,Pacific,5,4,2,82,15,0.182927,205,220,2.682927,41,29,87,116,9,7,57,23,22,0,25,10,3,25,28,4,1,11,5,5,0,5,4,17,23,18,27,15,Los Angeles,0.579268,95,0.463415,38,0.45122,37,41,-14,118,104,18,8,38,15,15,0,15,20142015,8,2,W,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,0,13,3,0.487805,40,,True,,
,W,12,1,Western,5,10,2015-04-11,C,7,1,Central,3,6,2,82,1,0.012195,260,261,3.182927,41,-4,132,128,16,8,42,17,16,0,17,10,7,30,37,3,0,14,6,4,0,7,26,3,7,19,31,10,Dallas,0.560976,92,0.45122,37,0.402439,33,41,5,128,133,15,2,50,20,17,0,24,20142015,3,4,W,4,Dallas Stars,Stars de Dallas,Stars,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,0,12,4,0.5,41,,True,,
,E,11,8,Eastern,10,10,2015-04-11,A,6,5,Atlantic,5,6,2,82,-17,-0.207317,223,206,2.512195,41,-1,110,109,13,7,49,17,17,0,21,10,3,26,29,4,1,11,5,5,0,5,21,16,20,20,29,15,Florida,0.554878,91,0.365854,30,0.353659,29,41,-16,113,97,16,8,42,13,12,0,17,20142015,10,8,W,2,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,0,11,4,0.463415,38,,True,Floride,
,W,10,8,Western,11,11,2015-04-11,C,6,5,Central,7,7,2,82,-8,-0.097561,227,219,2.670732,41,9,111,120,15,3,49,17,16,0,23,10,0,26,26,4,0,12,5,5,0,6,20,14,22,21,31,12,Colorado,0.54878,90,0.353659,29,0.329268,27,41,-17,116,99,16,9,41,12,11,0,16,20142015,4,10,W,3,Colorado Avalanche,Avalanche du Colorado,Avalanche,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,0,10,5,0.47561,39,,True,,
,W,11,10,Western,9,12,2015-04-11,P,5,5,Pacific,4,5,2,82,-4,-0.04878,232,228,2.780488,41,-1,115,114,17,5,43,18,17,0,19,10,-2,31,29,4,1,11,4,4,0,5,24,20,17,22,33,9,San Jose,0.542683,89,0.439024,36,0.414634,34,41,-3,117,114,16,4,46,18,17,0,21,20142015,6,4,L,1,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,0,9,6,0.487805,40,,True,,
,E,15,1,Eastern,5,11,2015-04-11,M,8,1,Metropolitan,4,5,2,82,-14,-0.170732,250,236,2.878049,41,-17,133,116,20,2,40,15,12,0,19,10,18,25,43,0,1,19,7,6,0,9,27,1,11,23,35,5,Columbus,0.542683,89,0.402439,33,0.341463,28,41,3,117,120,15,3,49,18,16,0,23,20142015,2,9,W,3,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,0,8,5,0.512195,42,,True,,
,E,6,10,Eastern,13,12,2015-04-11,M,2,5,Metropolitan,7,6,2,82,-19,-0.231707,234,215,2.621951,41,19,102,121,11,7,53,20,17,0,23,10,0,28,28,3,3,11,4,4,0,4,10,19,25,24,31,18,Philadelphia,0.512195,84,0.365854,30,0.304878,25,41,-38,132,94,20,11,31,10,8,0,10,20142015,11,3,L,2,Philadelphia Flyers,Flyers de Philadelphie,Flyers,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,0,7,6,0.402439,33,,True,Philadelphie,
,E,13,16,Eastern,12,13,2015-04-11,M,6,8,Metropolitan,6,7,2,82,-35,-0.426829,216,181,2.207317,41,1,90,91,14,8,46,14,14,0,19,10,-15,33,18,6,3,5,0,0,0,1,23,30,24,25,36,14,New Jersey,0.47561,78,0.329268,27,0.317073,26,41,-36,126,90,22,6,32,13,12,0,13,20142015,7,5,L,1,New Jersey Devils,Devils du New Jersey,Devils,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,0,6,7,0.390244,32,,True,,
,E,14,12,Eastern,14,14,2015-04-11,M,7,6,Metropolitan,8,8,2,82,-38,-0.463415,226,188,2.292683,41,-1,94,93,16,7,43,15,14,0,18,10,-4,27,23,5,1,9,3,3,0,4,25,24,28,26,41,11,Carolina,0.432927,71,0.304878,25,0.292683,24,41,-37,132,95,25,4,28,10,10,0,12,20142015,7,5,L,1,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,0,5,8,0.365854,30,,True,Caroline,
,E,12,13,Eastern,15,15,2015-04-11,A,7,7,Atlantic,7,7,2,82,-51,-0.621951,262,211,2.573171,41,4,128,132,17,2,46,19,16,0,22,10,-10,32,22,5,2,8,2,1,0,3,22,26,29,27,44,8,Toronto,0.414634,68,0.304878,25,0.268293,22,41,-55,134,79,27,6,22,6,6,0,8,20142015,5,5,OT,1,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,0,4,9,0.365854,30,,True,,
,W,13,12,Western,14,13,2015-04-11,P,6,6,Pacific,7,6,2,82,-85,-1.036585,283,198,2.414634,41,-29,125,96,23,3,33,13,12,0,15,10,-10,36,26,5,1,9,4,4,0,4,28,23,27,28,44,14,Edmonton,0.378049,62,0.231707,19,0.207317,17,41,-56,158,102,21,11,29,6,5,0,9,20142015,7,5,OT,1,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_20112012-20162017_light.svg,0,3,7,0.292683,24,,True,,
,W,14,14,Western,13,14,2015-04-11,P,7,7,Pacific,6,7,2,82,-102,-1.243902,272,170,2.073171,41,-55,133,78,25,5,27,9,6,0,11,10,-11,33,22,7,0,6,3,1,0,3,30,29,26,29,50,8,Arizona,0.341463,56,0.231707,19,0.170732,14,41,-47,139,92,25,3,29,10,8,0,13,20142015,5,5,L,3,Arizona Coyotes,Coyotes de l'Arizona,Coyotes,ARI,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,0,2,8,0.292683,24,,True,,
,E,16,15,Eastern,16,16,2015-04-11,A,8,8,Atlantic,8,8,2,82,-113,-1.378049,274,161,1.963415,41,-37,120,83,22,5,33,10,9,0,14,10,-7,33,26,6,1,7,3,3,0,3,29,28,30,30,51,8,Buffalo,0.329268,54,0.182927,15,0.170732,14,41,-76,154,78,29,3,21,5,5,0,9,20142015,5,8,L,2,Buffalo Sabres,Sabres de Buffalo,Sabres,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,0,1,10,0.280488,23,,True,,
