Rk,Team,Season Leaders_Regular Season,Season Leaders_Playoffs,Unnamed: 4_level_0_ATT.,Age_AA,Age_WAA,Player Stats_GP,Player Stats_G,Player Stats_A,Player Stats_P,Player Stats_PIM,per Game_G/GP,per Game_A/GP,per Game_A/G,per Game_P/GP,per Game_PIM/GP,Shots_SOG,Shots_S/GP,Shots_SH%,Saves_SV,Saves_SV/GP,Saves_SV%,Power-Play_PPO,Power-Play_PPG,Power-Play_PP%,Penalty-Kill_PKO,Penalty-Kill_PPG-A,Penalty-Kill_PK%
15,Rochester Americans,Regular Season,Playoffs,5412,24.063,24.091,76,213,366,579,1151,2.803,4.816,1.718,7.618,15:09,2133,28.066,10.0%,2116,27.842,0.912,343,68,19.8%,349,59,83.1%
9,Rockford IceHogs,Regular Season,,4803,24.638,24.527,76,230,393,623,1129,3.026,5.171,1.709,8.197,14:51,2423,31.882,9.5%,2159,28.408,0.898,316,60,19.0%,329,91,72.3%
21,San Antonio Rampage,Regular Season,,7001,26.22,26.007,76,194,332,526,1048,2.553,4.368,1.711,6.921,13:47,2466,32.447,7.9%,2157,28.382,0.909,327,55,16.8%,354,75,78.8%
6,Springfield Falcons,Regular Season,Playoffs,3787,24.972,25.449,76,237,406,643,1239,3.118,5.342,1.713,8.461,16:18,2140,28.158,11.1%,1929,25.382,0.906,345,65,18.8%,329,43,86.9%
3,St. John's IceCaps,Regular Season,Playoffs,6287,24.528,24.894,76,254,445,699,1308,3.342,5.855,1.752,9.197,17:13,2421,31.855,10.5%,2150,28.289,0.917,382,69,18.1%,334,55,83.5%
20,Syracuse Crunch,Regular Season,,5574,24.39,24.641,76,195,334,529,1727,2.566,4.395,1.713,6.961,22:43,2184,28.737,8.9%,1903,25.039,0.899,328,57,17.4%,347,62,82.1%
2,Texas Stars,Regular Season,Playoffs,5294,24.652,24.759,76,272,450,722,905,3.579,5.921,1.654,9.5,11:54,2773,36.487,9.8%,2021,26.592,0.917,324,82,25.3%,295,40,86.4%
14,Toronto Marlies,Regular Season,Playoffs,6012,24.146,24.085,76,218,366,584,1604,2.868,4.816,1.679,7.684,21:06,2225,29.276,9.8%,2134,28.079,0.916,356,71,19.9%,380,64,83.2%
24,Utica Comets,Regular Season,,3434,24.95,25.43,76,180,317,497,1052,2.368,4.171,1.761,6.539,13:51,2221,29.224,8.1%,2082,27.395,0.91,294,51,17.3%,309,60,80.6%
22,Wilkes-Barre / Scranton Penguins,Regular Season,Playoffs,5804,24.802,25.129,76,192,330,522,1491,2.526,4.342,1.719,6.868,19:37,1978,26.026,9.7%,1686,22.184,0.905,371,51,13.7%,343,58,83.1%
26,Worcester Sharks,Regular Season,,3957,24.138,24.568,76,179,317,496,1270,2.355,4.171,1.771,6.526,16:43,2467,32.461,7.3%,1897,24.961,0.898,305,47,15.4%,314,52,83.4%
